Item ID,Barcode,Description,Category,RRP New,GST,New Sell Inc
206166,9310460171655,Lady Jayne Elastic Non-Slip 2 Pack,FRONT / HAIRCARE / HAIRACCESS,9.99,Y,8.99
30307,9310460122787,"Lady Jayne Elastics, Black, Pack 24",FRONT / HAIRCARE / HAIRACCESS,5.49,Y,5.49
31478,9310460577556,Lady Jayne Ess Brsh Pad Nytip Lge,FRONT / HAIRCARE / HAIRACCESS,8.69,Y,8.49
30069,9310460021363,"Lady Jayne Family Combs, Pack 4",FRONT / HAIRCARE / HAIRACCESS,7.49,Y,7.49
15813,9310460170092,"Lady Jayne Flexi Band, Asst Colours Pack 1",FRONT / HAIRCARE / HAIRACCESS,6.97,Y,6.49
153071,9310460110173,Lady Jayne Flexi-Glide DetanglingΓäó Brush,FRONT / HAIRCARE / HAIRACCESS,9.99,Y,8.99
153070,9310460110166,Lady Jayne Flexi-Glide DetanglingΓäó Brush Purse Size,FRONT / HAIRCARE / HAIRACCESS,6.99,Y,6.99
173765,9310460171242,Lady Jayne Flexi-Shine,FRONT / HAIRCARE / HAIRACCESS,19.99,Y,18.49
12010,9310460024784,"Lady Jayne Formation Brush, Large",FRONT / HAIRCARE / HAIRACCESS,9.99,Y,9.99
26420,9310460128215,"Lady Jayne Fringe Pins, Black, 5 Cm, Pack 50",FRONT / HAIRCARE / HAIRACCESS,4.99,Y,4.99
11966,9310460828214,"Lady Jayne Fringe Pins, Brown, 5 Cm, Pack 50",FRONT / HAIRCARE / HAIRACCESS,4.99,Y,4.99
37653,9310460134520,Lady Jayne Hair Clip Shell 8cm,FRONT / HAIRCARE / HAIRACCESS,7.49,Y,7.49
36691,9310460034257,"Lady Jayne Hair Net, Light Brown, Pack 2",FRONT / HAIRCARE / HAIRACCESS,4.99,Y,4.99
21060,9310460134254,"Lady Jayne Hair Net, Mid Brown, Pack 2",FRONT / HAIRCARE / HAIRACCESS,4.99,Y,4.99
13542,9310460028232,"Lady Jayne Hair Pins, Brown, 6.25 Cm, Pack 25",FRONT / HAIRCARE / HAIRACCESS,4.99,Y,4.99
31072,9310460531596,"Lady Jayne Headband, 5Cm Wide, Black",FRONT / HAIRCARE / HAIRACCESS,8.99,Y,8.99
17454,9310460073133,"Lady Jayne Ibis Clip, 12 Cm, Shell & Black, Pack 2",FRONT / HAIRCARE / HAIRACCESS,8.59,Y,8.49
154359,9310460110159,Lady Jayne Incredi-BallΓäó Brush,FRONT / HAIRCARE / HAIRACCESS,15.99,Y,14.99
206167,9310460171518,Lady Jayne Lady Jayne X Sir Fashion Collab Hair Tie,FRONT / HAIRCARE / HAIRACCESS,9.99,Y,8.99
115804,9310460170801,Lady Jayne Large Metallic Double Bar Slides Pack 3,FRONT / HAIRCARE / HAIRACCESS,11.49,Y,10.99
164713,9310460171082,Lady Jayne Little Miss Jayne Bow Clips 4 Pack,FRONT / HAIRCARE / HAIRACCESS,8.99,Y,7.49
164715,9310460171075,Lady Jayne Little Miss Jayne Bow Hband,FRONT / HAIRCARE / HAIRACCESS,8.99,Y,7.49
164717,9310460171105,Lady Jayne Little Miss Jayne Bow Tie 3 Pack,FRONT / HAIRCARE / HAIRACCESS,7.99,Y,6.49
164714,9310460171112,Lady Jayne Little Miss Jayne Elastics 2 Pack,FRONT / HAIRCARE / HAIRACCESS,7.99,Y,6.49
164716,9310460171068,Lady Jayne Little Miss Jayne Flower Hband,FRONT / HAIRCARE / HAIRACCESS,8.99,Y,7.49
164718,9310460171099,Lady Jayne Little Miss Jayne Scrunchies 2 Pack,FRONT / HAIRCARE / HAIRACCESS,7.99,Y,6.49
174296,9310460171181,Lady Jayne Luxe Scrunchies Large (Pack Of 3),FRONT / HAIRCARE / HAIRACCESS,19.99,Y,16.99
174297,9310460171198,Lady Jayne Luxe Scrunchies Small (Pack Of 3),FRONT / HAIRCARE / HAIRACCESS,11.49,Y,10.99
25114,9310460170207,"Lady Jayne Metal Ponytail Bow, Assorted",FRONT / HAIRCARE / HAIRACCESS,9.99,Y,9.99
11073,9310460170191,"Lady Jayne Metal Ponytail Cuff, Assorted",FRONT / HAIRCARE / HAIRACCESS,11.49,Y,10.99
34736,9310460170184,"Lady Jayne Metal Ponytail Semi Cuff, Assorted",FRONT / HAIRCARE / HAIRACCESS,10.69,Y,10.49
30242,9310460334562,"Lady Jayne Octopus Claw, Black",FRONT / HAIRCARE / HAIRACCESS,7.99,Y,7.99
37879,9310460234565,"Lady Jayne Octopus Claw, Shell",FRONT / HAIRCARE / HAIRACCESS,7.99,Y,7.99
157196,9310460171051,Lady Jayne One Touch Clips Blue 10 Pack,FRONT / HAIRCARE / HAIRACCESS,5.79,Y,5.49
157197,9310460170962,Lady Jayne One Touch Clips Pack 10 Green,FRONT / HAIRCARE / HAIRACCESS,5.79,Y,5.49
157198,9310460170955,Lady Jayne One Touch Clips Pack 10 Maroon,FRONT / HAIRCARE / HAIRACCESS,5.79,Y,5.49
157199,9310460170948,Lady Jayne One Touch Clips Pack 10 Yellow,FRONT / HAIRCARE / HAIRACCESS,5.79,Y,5.49
20417,9310460230130,"Lady Jayne One Touch Clips, Black, Pack 10",FRONT / HAIRCARE / HAIRACCESS,5.79,Y,5.49
15040,9310460030112,"Lady Jayne One Touch Clips, Shell, Pack 10",FRONT / HAIRCARE / HAIRACCESS,5.99,Y,5.99
31218,9310460576092,"Lady Jayne Pad Brush, Metal Pin B-T Bristles, Large",FRONT / HAIRCARE / HAIRACCESS,12.59,Y,12.59
10163,9310460024241,"Lady Jayne Pad Brush, Metal Pin, Large",FRONT / HAIRCARE / HAIRACCESS,11.99,Y,11.49
15262,9310460024210,"Lady Jayne Pad Brush, Metal Pin, Purse",FRONT / HAIRCARE / HAIRACCESS,9.89,Y,9.49
11883,9310460576108,"Lady Jayne Pad Brush, Multi-Tuft Bristles, Purse",FRONT / HAIRCARE / HAIRACCESS,10.99,Y,10.49
10956,9310460576801,"Lady Jayne Pad Brush, Nylon Tip Large",FRONT / HAIRCARE / HAIRACCESS,15.99,Y,14.99
30397,9310460576122,Lady Jayne Paddle Brush,FRONT / HAIRCARE / HAIRACCESS,17.99,Y,16.49
13642,9310460021912,"Lady Jayne Pocket Comb, Pack 2",FRONT / HAIRCARE / HAIRACCESS,5.49,Y,5.49
15646,9310460973037,Lady Jayne Pro Brsh Paddle Lge,FRONT / HAIRCARE / HAIRACCESS,27.99,Y,24.99
23086,9310460973075,Lady Jayne Pro Brsh Rad Ceram Med,FRONT / HAIRCARE / HAIRACCESS,28.99,Y,25.49
206169,9310460110272,Lady Jayne Pro Fashion Pins - 3 Pack,FRONT / HAIRCARE / HAIRACCESS,11.99,Y,10.49
115805,9310460170818,Lady Jayne Pro Lrg Metal Slides Pack 6,FRONT / HAIRCARE / HAIRACCESS,9.99,Y,9.99
115807,9310460170832,Lady Jayne Pro Swirly Pins Pack 4,FRONT / HAIRCARE / HAIRACCESS,9.99,Y,9.99
14910,9310460577587,"Lady Jayne Radial, Nylon Ball Tipped",FRONT / HAIRCARE / HAIRACCESS,7.25,Y,6.99
32313,9310460576009,"Lady Jayne Radial, Plastic B-T Bristles, Medium",FRONT / HAIRCARE / HAIRACCESS,11.99,Y,11.49
115803,9310460170795,"Lady Jayne Round Barrette Clip, Assorted Metallics, Pack 1",FRONT / HAIRCARE / HAIRACCESS,9.99,Y,9.99
206171,9310460171624,Lady Jayne Salon Pro Beach Waves Styling Brush,FRONT / HAIRCARE / HAIRACCESS,29.99,Y,25.99
206170,9310460110296,Lady Jayne Salon Pro Hourglass Styling Brush,FRONT / HAIRCARE / HAIRACCESS,32.99,Y,27.99
11166,9310460973112,Lady Jayne Salon Pro Porcupine Radial Brush Large,FRONT / HAIRCARE / HAIRACCESS,29.99,Y,26.49
37962,9310460973105,Lady Jayne Salon Pro Porcupine Radial Brush Small,FRONT / HAIRCARE / HAIRACCESS,28.99,Y,25.99
118644,9310460110128,Lady Jayne Salon Pro Vaddletm Brush,FRONT / HAIRCARE / HAIRACCESS,27.99,Y,24.99
10007,9310460973099,Lady Jayne Salon Pro Vent Brush,FRONT / HAIRCARE / HAIRACCESS,23.99,Y,20.49
206168,9310460110265,Lady Jayne Satin Scrunchie - 1 Pack,FRONT / HAIRCARE / HAIRACCESS,8.99,Y,7.49
208361,9310460171549,Lady Jayne School Colours Scrunchie Green,FRONT / HAIRCARE / HAIRACCESS,5.99,Y,5.99
208360,9310460171532,Lady Jayne School Colours Scrunchie Maroon,FRONT / HAIRCARE / HAIRACCESS,5.99,Y,5.99
208363,9310460110234,Lady Jayne School Colours Scrunchie Navy,FRONT / HAIRCARE / HAIRACCESS,5.99,Y,5.99
208382,9310460171570,Lady Jayne School Colours Scrunchie Sky Blue,FRONT / HAIRCARE / HAIRACCESS,5.99,Y,5.99
208362,9310460171556,Lady Jayne School Colours Scrunchie White,FRONT / HAIRCARE / HAIRACCESS,5.99,Y,5.99
208390,9310460171600,Lady Jayne School Colours Styleguards Sky Blue Pk 4,FRONT / HAIRCARE / HAIRACCESS,4.49,Y,3.99
208391,9310460171617,Lady Jayne School Colours Styleguards White Pk 4,FRONT / HAIRCARE / HAIRACCESS,4.49,Y,3.99
30989,9310460537888,Lady Jayne Scrunchy Lge Black Pack 1,FRONT / HAIRCARE / HAIRACCESS,8.99,Y,8.99
20110,9310460028171,"Lady Jayne Section Clips, Assorted, Pack 3",FRONT / HAIRCARE / HAIRACCESS,6.59,Y,6.49
13219,9310460026740,"Lady Jayne Self-Holding Rollers, Medium, Pack 6",FRONT / HAIRCARE / HAIRACCESS,9.89,Y,9.49
11515,9310460026733,"Lady Jayne Self-Holding Rollers, Small, Pack 8",FRONT / HAIRCARE / HAIRACCESS,9.89,Y,9.49
30918,9310460026764,"Lady Jayne Self-Holding Rollers, X-Large, Pack 4",FRONT / HAIRCARE / HAIRACCESS,9.89,Y,9.49
35263,9310460077230,"Lady Jayne Shower Cap, Geometric Design, Assorted",FRONT / HAIRCARE / HAIRACCESS,5.49,Y,5.49
29946,9310460121261,Lady Jayne Side Comb Shell Large Cd2,FRONT / HAIRCARE / HAIRACCESS,4.49,Y,3.99
31338,9310460221305,"Lady Jayne Side Comb, Crystal, Pack 4",FRONT / HAIRCARE / HAIRACCESS,4.72,Y,4.49
35578,9310460121308,"Lady Jayne Side Comb, Shell, Pack 4",FRONT / HAIRCARE / HAIRACCESS,4.72,Y,4.49
17847,9310460521306,Lady Jayne Sidecomb Med Black Pack 4,FRONT / HAIRCARE / HAIRACCESS,4.72,Y,4.49
206173,9310460110241,Lady Jayne Slim Slides (Acrylic)- 3 Pack,FRONT / HAIRCARE / HAIRACCESS,11.99,Y,11.49
24964,9310460834260,Lady Jayne Slmber Net Brown Pack 1,FRONT / HAIRCARE / HAIRACCESS,4.99,Y,4.99
20825,9310460109207,"Lady Jayne Smooth & Knotless Detangling Brush, Large",FRONT / HAIRCARE / HAIRACCESS,16.99,Y,15.99
32029,9310460109214,"Lady Jayne Smooth & Knotless Detangling Brush, Purse",FRONT / HAIRCARE / HAIRACCESS,11.99,Y,11.49
49214,9310460170245,"Lady Jayne SmoothiesΓäó Luxury Velvet Elastics, Black, Pack 8",FRONT / HAIRCARE / HAIRACCESS,7.99,Y,7.99
28099,9310460022698,"Lady Jayne Snagless Elastics, 1Cm Dia, Assorted, Pack 50",FRONT / HAIRCARE / HAIRACCESS,5.49,Y,4.99
23872,9310460022674,"Lady Jayne Snagless Elastics, 2.5Cm Dia, Assorted, Pack 50",FRONT / HAIRCARE / HAIRACCESS,5.49,Y,4.99
24329,9310460022803,"Lady Jayne Snagless Elastics, Assorted, Pack 18",FRONT / HAIRCARE / HAIRACCESS,6.98,Y,6.49
13081,9310460122800,"Lady Jayne Snagless Elastics, Black, Pack 18",FRONT / HAIRCARE / HAIRACCESS,6.98,Y,6.49
30266,9310460022681,"Lady Jayne Snagless Elastics, Black, Pack 50",FRONT / HAIRCARE / HAIRACCESS,5.49,Y,4.99
10394,9310460222814,"Lady Jayne Snagless Elastics, Blonde, Pack 10",FRONT / HAIRCARE / HAIRACCESS,6.98,Y,6.49
38045,9310460222807,"Lady Jayne Snagless Elastics, Blonde, Pack 18",FRONT / HAIRCARE / HAIRACCESS,6.98,Y,6.49
10458,9310460322804,"Lady Jayne Snagless Elastics, Brown, Pack 18",FRONT / HAIRCARE / HAIRACCESS,6.98,Y,6.49
20313,9310460022810,"Lady Jayne Snagless Thick Elastics, Assorted, Pack 10",FRONT / HAIRCARE / HAIRACCESS,6.98,Y,6.49
22012,9310460122817,"Lady Jayne Snagless Thick Elastics, Black, Pack 10",FRONT / HAIRCARE / HAIRACCESS,6.98,Y,6.49
19810,9310460322811,"Lady Jayne Snagless Thick Elastics, Brown, Pack 10",FRONT / HAIRCARE / HAIRACCESS,6.98,Y,6.49
19357,9310460077896,Lady Jayne Softies Value Pack Basic Pack 24,FRONT / HAIRCARE / HAIRACCESS,5.99,Y,5.49
27403,9310460077834,Lady Jayne Softies Value Pack Brights Pack 24,FRONT / HAIRCARE / HAIRACCESS,5.99,Y,5.49
49018,9310460170238,"Lady Jayne Style GuardsΓäó Kink Free Spirals, Black, Pack 8",FRONT / HAIRCARE / HAIRACCESS,7.99,Y,7.99
49017,9310460170221,"Lady Jayne Style GuardsΓäó Kink Free Spirals, Clear, Pack 8",FRONT / HAIRCARE / HAIRACCESS,7.99,Y,7.99
142361,9310460170887,"Lady Jayne Style GuardsΓäó School Colours- Green, Pack 4",FRONT / HAIRCARE / HAIRACCESS,4.49,Y,3.99
142360,9310460170870,"Lady Jayne Style GuardsΓäó School Colours- Maroon, Pack 4",FRONT / HAIRCARE / HAIRACCESS,4.49,Y,4.49
142358,9310460170856,"Lady Jayne Style GuardsΓäó School Colours- Navy, Pack 4",FRONT / HAIRCARE / HAIRACCESS,4.49,Y,4.49
142359,9310460170863,"Lady Jayne Style GuardsΓäó School Colours- Yellow, Pack 4",FRONT / HAIRCARE / HAIRACCESS,4.49,Y,4.49
31396,9310460577570,"Lady Jayne Styling Brush, Nylon Ball Tipped",FRONT / HAIRCARE / HAIRACCESS,6.99,Y,6.99
28697,9310460576061,"Lady Jayne Styling Brush, Plastic B-T Bristles, Large",FRONT / HAIRCARE / HAIRACCESS,10.99,Y,10.49
13567,9310460576054,"Lady Jayne Styling Brush, Plastic B-T Bristles, Purse",FRONT / HAIRCARE / HAIRACCESS,9.89,Y,9.49
31118,9310460834574,"Lady Jayne Super Hold Claw Grip, Medium, Black",FRONT / HAIRCARE / HAIRACCESS,7.79,Y,7.49
23917,9310460934571,"Lady Jayne Super Hold Claw Grip, Medium, Shell",FRONT / HAIRCARE / HAIRACCESS,7.79,Y,7.49
35129,9310460926224,"Lady Jayne Super Hold Contoured Bobby Pins, Black, Pack 60",FRONT / HAIRCARE / HAIRACCESS,8.75,Y,7.99
12154,9310460826227,"Lady Jayne Super Hold Contoured Bobby Pins, Brown, Pack 60",FRONT / HAIRCARE / HAIRACCESS,8.75,Y,7.99
20233,9310460322842,"Lady Jayne Super Hold Elastics, Thick, Black, Pack 10",FRONT / HAIRCARE / HAIRACCESS,7.99,Y,7.99
33233,9310460322835,"Lady Jayne Super Hold Elastics, Thin, Black, Pack 18",FRONT / HAIRCARE / HAIRACCESS,7.99,Y,7.99
19337,9310460021257,"Lady Jayne Tail Comb, Metal",FRONT / HAIRCARE / HAIRACCESS,5.39,Y,4.99
206172,9310460110227,Lady Jayne Tangle Pro Wet Detangling Brush,FRONT / HAIRCARE / HAIRACCESS,21.95,Y,18.99
50994,9310460103243,Lady Jayne TangleproΓäó Detangling Brush,FRONT / HAIRCARE / HAIRACCESS,19.99,Y,18.49
42398,9310460103250,"Lady Jayne TangleproΓäó Detangling Brush, Compact Palm Size",FRONT / HAIRCARE / HAIRACCESS,13.99,Y,12.99
18771,9310460110012,"Lady Jayne Teasing Brush, Assorted Colours",FRONT / HAIRCARE / HAIRACCESS,7.39,Y,6.99
19146,9310460576160,"Lady Jayne Thermal Radial, Large",FRONT / HAIRCARE / HAIRACCESS,14.99,Y,13.99
34540,9310460022797,"Lady Jayne Thick Elastics, Black, Pack 12",FRONT / HAIRCARE / HAIRACCESS,5.49,Y,4.99
115806,9310460170825,"Lady Jayne Thick Round Barrette Clips, Assorted Metallics, Pack 2",FRONT / HAIRCARE / HAIRACCESS,11.49,Y,10.99
206165,9310460171648,Lady Jayne Thick Satin Headband,FRONT / HAIRCARE / HAIRACCESS,12.99,Y,10.99
15315,9310460024937,"Lady Jayne Tinting Brush, Nylon",FRONT / HAIRCARE / HAIRACCESS,4.99,Y,4.99
33481,9310460576139,Lady Jayne Travel Brush,FRONT / HAIRCARE / HAIRACCESS,7.69,Y,7.49
36568,9310460130393,"Lady Jayne Two Tone Detangling Comb, Assorted Colours",FRONT / HAIRCARE / HAIRACCESS,6.29,Y,5.99
35981,9310460130416,"Lady Jayne Two Tone Styling Comb, Assorted Colours",FRONT / HAIRCARE / HAIRACCESS,5.29,Y,4.99
21160,9310460130409,"Lady Jayne Two Tone Tail Comb, Assorted Colours",FRONT / HAIRCARE / HAIRACCESS,4.99,Y,4.99
30195,9310460577563,"Lady Jayne Vent Brush, Nylon Ball Tipped",FRONT / HAIRCARE / HAIRACCESS,6.99,Y,6.99
31872,9310460034851,Lady Jayne Wire Bandeau Pack 1,FRONT / HAIRCARE / HAIRACCESS,7.99,Y,7.49
207455,9421033487506,Thin Lizzy Ucurl Auto Curler Black & Rose Gold,FRONT / HAIRCARE / HAIRACCESS,169.99,Y,144.49
132018,9313312071011,1000 Hour Hair Colour Stick - Black,FRONT / HAIRCARE / HAIRCOLOUR,10.99,Y,8.49
132019,9313312071028,1000 Hour Hair Colour Stick - Dark Brown,FRONT / HAIRCARE / HAIRCOLOUR,10.99,Y,8.49
132020,9313312071042,1000 Hour Hair Colour Stick - Light Brown,FRONT / HAIRCARE / HAIRCOLOUR,10.99,Y,8.49
132021,9313312071035,1000 Hour Hair Colour Stick - Medium Brown,FRONT / HAIRCARE / HAIRCOLOUR,10.99,Y,8.49
132022,9313312071615,1000 Hour Hair Root Cover Up - Black,FRONT / HAIRCARE / HAIRCOLOUR,14.99,Y,12.99
132023,9313312071622,1000 Hour Hair Root Cover Up - Dark Brown,FRONT / HAIRCARE / HAIRCOLOUR,14.99,Y,12.99
132024,9313312071646,1000 Hour Hair Root Cover Up - Light Brown/Blonde,FRONT / HAIRCARE / HAIRCOLOUR,14.99,Y,12.99
132025,9313312071639,1000 Hour Hair Root Cover Up - Medium Brown,FRONT / HAIRCARE / HAIRCOLOUR,14.99,Y,12.99
216303,9313312073510,1000 Hour Plant Based Dye Kit - Black,FRONT / HAIRCARE / HAIRCOLOUR,24.99,Y,20.99
216304,9313312073534,1000 Hour Plant Based Dye Kit - Med Brown,FRONT / HAIRCARE / HAIRCOLOUR,24.99,Y,20.99
